User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher,rate_cnt,user_rate_cnt
11676,0385335881,8,Shopaholic Takes Manhattan (Summer Display Opportunity),Sophie Kinsella,2002,Delta,89,3642
11676,043936213X,10,Harry Potter And The Sorcerer'S Stone (Book 1),J. K. Rowling,2001,Scholastic,53,3642
11676,1559029838,9,Call Of The Wild,Jack London,0,Selldowns/no More Orders,54,3642
11676,0446607711,9,The Simple Truth,David Baldacci,1999,Warner Books,55,3642
11676,0553582127,7,The Search,Iris Johansen,2001,Bantam Books,52,3642
11676,038549081X,9,The Handmaid'S Tale : A Novel,Margaret Atwood,1998,Anchor,67,3642
11676,0312980159,5,Fast Women,Jennifer Crusie,2002,St. Martin's Press,52,3642
11676,0440180295,8,Slaughterhouse Five Or The Children'S Crusade: A Duty Dance With Death,Kurt Vonnegut,1991,Laurel,83,3642
11676,014100018X,10,Chocolat,Joanne Harris,2000,Penguin Books,52,3642
11676,0684801523,5,The Great Gatsby,F. Scott Fitzgerald,1995,Scribner,106,3642
11676,080411109X,9,The Hundred Secret Senses,Amy Tan,1996,Ivy Books,84,3642
11676,014023313X,6,The Stone Diaries,Carol Shields,1995,Penguin Books,59,3642
11676,0316780375,7,The Weight Of Water : A Novel Tag: Author Of Resistance And Strange Fits Of Passion,Anita Shreve,1998,Back Bay Books,62,3642
11676,0553580221,9,False Memory,Dean R. Koontz,2000,Bantam Books,65,3642
11676,0452282195,8,The Bluest Eye,Toni Morrison,2000,Plume Books,50,3642
11676,0451172817,8,Needful Things,Stephen King,2004,Signet Book,70,3642
11676,0316602906,3,The Big Bad Wolf: A Novel,James Patterson,2003,"Little, Brown",53,3642
11676,0671011367,8,Deja Dead,Kathy Reichs,1998,Pocket,56,3642
11676,0425169863,8,Point Of Origin,Patricia Daniels Cornwell,1999,Berkley Publishing Group,69,3642
11676,0451184963,9,Insomnia,Stephen King,1995,Signet Book,81,3642
11676,0671041789,5,The Green Mile,Stephen King,1999,Pocket,94,3642
11676,034541389X,6,Flesh And Blood,Jonathan Kellerman,2002,Ballantine Books,60,3642
11676,0670880728,5,Bridget Jones'S Diary,Helen Fielding,1998,Viking Books,53,3642
11676,0316666009,8,1St To Die: A Novel,James Patterson,2001,Little Brown and Company,59,3642
11676,0441569595,8,Neuromancer (Remembering Tomorrow),William Gibson,1995,Ace Books,77,3642
11676,044651862X,10,The Celestine Prophecy (Celestine Prophecy),James Redfield,1994,Warner Books,72,3642
11676,0515133973,6,Midnight Bayou,Nora Roberts,2004,Jove Books,52,3642
11676,0743436210,8,Hearts In Atlantis,Stephen King,2001,Pocket,70,3642
11676,0553574574,10,Beach Music,Pat Conroy,1996,Bantam Books,63,3642
11676,006016848X,9,"Men Are From Mars, Women Are From Venus: A Practical Guide For Improving Communication And Getting What You Want In Your Relationships",John Gray,1992,HarperCollins Publishers,57,3642
11676,0345444884,9,The Talisman,STEPHEN KING,2001,Ballantine Books,52,3642
11676,0425158616,10,Cause Of Death,Patricia Daniels Cornwell,1997,Berkley Publishing Group,63,3642
11676,0440235596,6,Tara Road,Maeve Binchy,2000,Dell Publishing Company,95,3642
11676,0446604801,8,Jack & Jill (Alex Cross Novels),James Patterson,1997,Warner Books,68,3642
11676,0446606189,9,Cat & Mouse (Alex Cross Novels),James Patterson,1998,Warner Books,77,3642
11676,0446608815,6,Pop Goes The Weasel,James Patterson,2000,Warner Vision,72,3642
11676,0446611808,9,Envy,Sandra Brown,2002,Warner Books,50,3642
11676,0515126772,10,Jewels Of The Sun (Irish Trilogy),Nora Roberts,2004,Jove Books,63,3642
11676,0515128554,8,Heart Of The Sea (Irish Trilogy),Nora Roberts,2000,Jove Books,65,3642
11676,0515132020,10,Heaven And Earth (Three Sisters Island Trilogy),Nora Roberts,2003,Jove Books,76,3642
11676,0553582135,8,Final Target,Iris Johansen,2002,Bantam Books,53,3642
11676,0671042262,7,The Blue Nowhere : A Novel,Jeffery Deaver,2002,Pocket,62,3642
11676,0684865742,8,Tis: A Memoir,Frank McCourt,2000,Scribner,52,3642
11676,0743203631,7,Gap Creek: The Story Of A Marriage,Robert Morgan,2000,Touchstone,58,3642
11676,0743418204,10,In Her Shoes : A Novel,Jennifer Weiner,2003,Washington Square Press,62,3642
11676,0842329242,8,Nicolae: The Rise Of Antichrist (Left Behind No. 3),Tim F. Lahaye,1998,Tyndale House Publishers,59,3642
11676,1592400876,9,"Eats, Shoots & Leaves: The Zero Tolerance Approach To Punctuation",Lynne Truss,2004,Gotham Books,56,3642
21356,038550120X,7,A Painted House,JOHN GRISHAM,2001,Doubleday,81,23
21356,0345342968,7,Fahrenheit 451,RAY BRADBURY,1987,Del Rey,164,23
21356,0070212570,6,Fried Green Tomatoes At The Whistle Stop Cafe,Fannie Flagg,1989,McGraw-Hill,86,23
21356,068484477X,7,Stones From The River,Ursula Hegi,1997,Touchstone,125,23
21356,031242227X,6,Running With Scissors: A Memoir,Augusten Burroughs,2003,Picador USA,76,23
21356,080411109X,6,The Hundred Secret Senses,Amy Tan,1996,Ivy Books,84,23
22625,038550120X,10,A Painted House,JOHN GRISHAM,2001,Doubleday,81,76
22625,0451166892,9,The Pillars Of The Earth,Ken Follett,1996,Signet Book,87,76
22625,043935806X,10,Harry Potter And The Order Of The Phoenix (Book 5),J. K. Rowling,2003,Scholastic,206,76
22625,0679745203,10,The English Patient,Michael Ondaatje,1996,Vintage Books USA,90,76
22625,0316666343,10,The Lovely Bones: A Novel,Alice Sebold,2002,"Little, Brown",707,76
22625,0316601950,10,The Pilot'S Wife : A Novel,Anita Shreve,1999,Back Bay Books,272,76
22625,0316769487,10,The Catcher In The Rye,J.D. Salinger,1991,"Little, Brown",243,76
22625,0345339681,10,The Hobbit : The Enchanting Prelude To The Lord Of The Rings,J.R.R. TOLKIEN,1986,Del Rey,161,76
22625,0385484518,10,"Tuesdays With Morrie: An Old Man, A Young Man, And Life'S Greatest Lesson",MITCH ALBOM,1997,Doubleday,200,76
22625,0142001740,9,The Secret Life Of Bees,Sue Monk Kidd,2003,Penguin Books,307,76
22625,0345443284,10,While I Was Gone,Sue Miller,1999,Ballantine Books,138,76
22625,0743237188,9,Fall On Your Knees (Oprah #45),Ann-Marie MacDonald,2002,Touchstone,127,76
22625,067976402X,10,Snow Falling On Cedars,David Guterson,1995,Vintage Books USA,256,76
22625,0375727345,9,House Of Sand And Fog,Andre Dubus III,2000,Vintage Books,229,76
22625,059035342X,10,Harry Potter And The Sorcerer'S Stone (Harry Potter (Paperback)),J. K. Rowling,1999,Arthur A. Levine Books,313,76
22625,0060977493,9,The God Of Small Things,Arundhati Roy,1998,Perennial,97,76
22625,0345350499,10,The Mists Of Avalon,MARION ZIMMER BRADLEY,1987,Del Rey,83,76
22625,0060987561,10,I Know This Much Is True,Wally Lamb,1999,Regan Books,94,76
22625,0316899984,10,"River, Cross My Heart",Breena Clarke,1999,Little Brown & Company,65,76
22625,0671038184,8,Jewel,Bret Lott,1999,Washington Square Press,82,76
22625,0345387651,10,The Cider House Rules,John Irving,1994,Ballantine Books,92,76
22625,0452264464,9,Beloved (Plume Contemporary Fiction),Toni Morrison,1994,Plume,79,76
22625,0439064864,10,Harry Potter And The Chamber Of Secrets (Book 2),J. K. Rowling,1999,Scholastic,126,76
22625,0380730138,9,Vinegar Hill (Oprah'S Book Club (Paperback)),A. Manette Ansay,1998,Perennial,89,76
22625,038533334X,10,Charming Billy,Alice McDermott,1999,Delta,51,76
22625,0099771519,10,Memoirs Of A Geisha Uk,Arthur Golden,0,Trafalgar Square,86,76
22625,0060930535,9,The Poisonwood Bible: A Novel,Barbara Kingsolver,1999,Perennial,218,76
22625,0142001430,10,Year Of Wonders,Geraldine Brooks,2002,Penguin Books,88,76
22625,0425167313,9,Here On Earth,Alice Hoffman,1998,Berkley Publishing Group,71,76
22625,0786868716,9,The Five People You Meet In Heaven,Mitch Albom,2003,Hyperion,242,76
22625,0452282829,8,We Were The Mulvaneys,Joyce Carol Oates,1996,Plume,139,76
22625,0385722206,9,Balzac And The Little Chinese Seamstress : A Novel,DAI SIJIE,2002,Anchor,129,76
22625,0425162443,9,The Rapture Of Canaan,Sheri Reynolds,1997,Berkley Publishing Group,73,76
22625,0375706771,10,Midwives: A Novel,Chris Bohjalian,1998,Vintage,153,76
22625,0316781142,8,The Last Time They Met : A Novel,Anita Shreve,2001,"Little, Brown",60,76
22625,0345439104,9,Drowning Ruth (Oprah'S Book Club),CHRISTINA SCHWARZ,2001,Ballantine Books,95,76
22625,044651862X,9,The Celestine Prophecy (Celestine Prophecy),James Redfield,1994,Warner Books,72,76
22625,0684865742,8,Tis: A Memoir,Frank McCourt,2000,Scribner,52,76
22625,0553250531,10,The Valley Of Horses,JEAN M. AUEL,1984,Bantam,70,76
31315,038550120X,6,A Painted House,JOHN GRISHAM,2001,Doubleday,81,213
31315,0684867621,9,The Girl Who Loved Tom Gordon : A Novel,Stephen King,1999,Scribner,60,213
31315,0316693200,10,2Nd Chance,James Patterson,2002,"Little, Brown",59,213
31315,0743206045,10,Daddy'S Little Girl,Mary Higgins Clark,2002,Simon & Schuster,53,213
31315,0440214041,6,The Pelican Brief,John Grisham,1993,Dell,174,213
31315,0786881852,7,Don'T Sweat The Small Stuff And It'S All Small Stuff : Simple Ways To Keep The Little Things From Taking Over Your Life (Don'T Sweat The Small Stuff Series),Richard Carlson,1997,Hyperion,100,213
31315,0385472951,8,The Partner,John Grisham,1997,Doubleday Books,58,213
31315,0375727345,9,House Of Sand And Fog,Andre Dubus III,2000,Vintage Books,229,213
31315,0142000205,9,Icy Sparks,Gwyn Hyman Rubio,2001,Penguin Books,129,213
31315,0385497466,4,The Brethren,JOHN GRISHAM,2000,Doubleday,61,213
31315,0345313860,10,"The Vampire Lestat (Vampire Chronicles, Book Ii)",ANNE RICE,1986,Ballantine Books,143,213
31315,0316693006,10,Four Blind Mice,James Patterson,2002,"Little, Brown",59,213
31315,0385493800,10,The Testament,John Grisham,1999,Doubleday Books,54,213
31315,0440234743,10,The Testament,John Grisham,1999,Dell,169,213
31315,0441304834,10,Guilty Pleasures (Anita Blake Vampire Hunter (Paperback)),Laurell K. Hamilton,1995,Ace Books,52,213
31315,0316693235,10,Violets Are Blue,James Patterson,2001,"Little, Brown",53,213
31315,0671693816,9,Wifey,Judy Blume,1989,Pocket,56,213
31315,0316780375,8,The Weight Of Water : A Novel Tag: Author Of Resistance And Strange Fits Of Passion,Anita Shreve,1998,Back Bay Books,62,213
31315,0425169863,9,Point Of Origin,Patricia Daniels Cornwell,1999,Berkley Publishing Group,69,213
31315,0446606189,10,Cat & Mouse (Alex Cross Novels),James Patterson,1998,Warner Books,77,213
31315,0553250531,10,The Valley Of Horses,JEAN M. AUEL,1984,Bantam,70,213
32188,038550120X,8,A Painted House,JOHN GRISHAM,2001,Doubleday,81,11
32188,0671027360,10,Angels & Demons,Dan Brown,2001,Pocket Star,269,11
32188,0385508042,8,The King Of Torts,John Grisham,2003,Doubleday Books,89,11
32188,0385472951,9,The Partner,John Grisham,1997,Doubleday Books,58,11
32188,0385497466,9,The Brethren,JOHN GRISHAM,2000,Doubleday,61,11
32188,0345417623,8,Timeline,MICHAEL CRICHTON,2000,Ballantine Books,195,11
32188,0385503822,10,The Summons,John Grisham,2002,Doubleday Books,107,11
33974,038550120X,8,A Painted House,JOHN GRISHAM,2001,Doubleday,81,32
33974,0312966970,8,Four To Score (A Stephanie Plum Novel),Janet Evanovich,1999,St. Martin's Paperbacks,103,32
33974,0452284449,7,The Virgin Blue,Tracy Chevalier,2003,Plume Books,56,32
33974,0316601950,9,The Pilot'S Wife : A Novel,Anita Shreve,1999,Back Bay Books,272,32
33974,0446670251,8,The Virgin Suicides,Jeffrey Eugenides,1994,Warner Books,90,32
33974,0553280341,7,B Is For Burglar (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1986,Bantam,83,32
33974,0553271636,6,D Is For Deadbeat (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1988,Bantam,60,32
34588,038550120X,5,A Painted House,JOHN GRISHAM,2001,Doubleday,81,40
34588,0446611212,7,Violets Are Blue,James Patterson,2002,Warner Vision,92,40
34588,0670892963,8,Bridget Jones : The Edge Of Reason,Helen Fielding,2000,Viking Books,63,40
34588,0743412028,5,Pay It Forward,Catherine Ryan Hyde,2000,Pocket,59,40
34588,0316601950,9,The Pilot'S Wife : A Novel,Anita Shreve,1999,Back Bay Books,272,40
34588,0385484518,10,"Tuesdays With Morrie: An Old Man, A Young Man, And Life'S Greatest Lesson",MITCH ALBOM,1997,Doubleday,200,40
34588,044022103X,9,One True Thing,Anna Quindlen,1995,Dell,50,40
34588,014025448X,10,At Home In Mitford (The Mitford Years),Jan Karon,1996,Viking Books,83,40
34588,0553582747,7,From The Corner Of His Eye,Dean Koontz,2001,Bantam Books,72,40
34588,0842329129,2,Left Behind: A Novel Of The Earth'S Last Days (Left Behind No. 1),Tim Lahaye,1996,Tyndale House Publishers,155,40
34588,0345417623,5,Timeline,MICHAEL CRICHTON,2000,Ballantine Books,195,40
34588,034540288X,7,The Lost World,Michael Crichton,1996,Ballantine Books,97,40
34588,0060392452,9,Stupid White Men ...And Other Sorry Excuses For The State Of The Nation!,Michael Moore,2002,Regan Books,158,40
34588,0345361792,10,A Prayer For Owen Meany,John Irving,1990,Ballantine Books,181,40
34588,034538475X,8,The Tale Of The Body Thief (Vampire Chronicles (Paperback)),Anne Rice,1993,Ballantine Books,90,40
34588,0871136791,10,Cold Mountain,Charles Frazier,1997,Atlantic Monthly Press,78,40
53220,038550120X,8,A Painted House,JOHN GRISHAM,2001,Doubleday,81,97
53220,0440241537,10,The King Of Torts,JOHN GRISHAM,2003,Dell,92,97
53220,0446605484,10,Roses Are Red (Alex Cross Novels),James Patterson,2001,Warner Vision,85,97
53220,0440241073,10,The Summons,John Grisham,2002,Dell Publishing Company,200,97
53220,0553280368,8,C Is For Corpse (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1987,Bantam,54,97
53220,0380718340,8,Cruel & Unusual (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1994,Avon,80,97
53220,0425182908,8,Isle Of Dogs,Patricia Cornwell,2002,Berkley Publishing Group,71,97
53220,0446610038,10,1St To Die: A Novel,James Patterson,2002,Warner Vision,177,97
53220,0449219461,10,H Is For Homicide (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1993,Fawcett Books,52,97
53220,0446612545,10,The Beach House,James Patterson,2003,Warner Books,104,97
53220,0446609404,10,Cradle And All,James Patterson,2001,Warner Vision,63,97
53220,0553579606,9,Ashes To Ashes,TAMI HOAG,2000,Bantam,52,97
53220,0446364193,10,Along Came A Spider (Alex Cross Novels),James Patterson,1993,Warner Books,116,97
53220,0671024248,8,Hearts In Atlantis,Stephen King,2000,Pocket,75,97
53220,0385511612,6,Bleachers,John Grisham,2003,Doubleday,74,97
53220,0440236673,10,The Brethren,John Grisham,2000,Island,150,97
53220,0446612790,10,2Nd Chance,James Patterson,2003,Warner Vision,90,97
53220,0446601241,10,Kiss The Girls,James Patterson,1995,Warner Books,81,97
53220,0553279556,9,E Is For Evidence: A Kinsey Millhone Mystery (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1989,Bantam,54,97
53220,0446607711,7,The Simple Truth,David Baldacci,1999,Warner Books,55,97
53220,0316602906,10,The Big Bad Wolf: A Novel,James Patterson,2003,"Little, Brown",53,97
53220,034541389X,7,Flesh And Blood,Jonathan Kellerman,2002,Ballantine Books,60,97
53220,0446604801,10,Jack & Jill (Alex Cross Novels),James Patterson,1997,Warner Books,68,97
53220,0446606189,10,Cat & Mouse (Alex Cross Novels),James Patterson,1998,Warner Books,77,97
53614,038550120X,8,A Painted House,JOHN GRISHAM,2001,Doubleday,81,32
53614,0440220602,10,The Chamber,John Grisham,1995,Dell Publishing Company,146,32
53614,0446611212,10,Violets Are Blue,James Patterson,2002,Warner Vision,92,32
53614,1573229571,9,About A Boy (Movie Tie-In),Nick Hornby,2002,Riverhead Books,56,32
53614,0440224764,10,The Partner,John Grisham,1998,Dell Publishing Company,143,32
53614,0345337662,10,Interview With The Vampire,Anne Rice,1993,Ballantine Books,230,32
53614,0446609404,9,Cradle And All,James Patterson,2001,Warner Vision,63,32
53614,0440224675,7,Hannibal,Thomas Harris,2000,Dell Publishing Company,101,32
53614,044022165X,8,The Rainmaker,JOHN GRISHAM,1996,Dell,138,32
53614,038082101X,10,Daughter Of Fortune: A Novel,Isabel Allende,2001,HarperTorch,53,32
53614,0440236673,10,The Brethren,John Grisham,2000,Island,150,32
53614,044021145X,10,The Firm,John Grisham,1992,Bantam Dell Publishing Group,208,32
53614,0671004530,10,On The Street Where You Live,Mary Higgins Clark,2002,Pocket,84,32
53614,0679751521,9,Midnight In The Garden Of Good And Evil,John Berendt,1999,Vintage Books USA,64,32
53614,0743211375,7,From A Buick 8 : A Novel,Stephen King,2002,Scribner,59,32
53614,0679735771,8,American Psycho (Vintage Contemporaries),Bret Easton Ellis,2000,Vintage Books USA,55,32
60337,038550120X,8,A Painted House,JOHN GRISHAM,2001,Doubleday,81,47
60337,0142001740,8,The Secret Life Of Bees,Sue Monk Kidd,2003,Penguin Books,307,47
60337,0452269571,10,Bastard Out Of Carolina,Dorothy Allison,1993,Plume Books,63,47
60337,0316096199,9,Lucky : A Memoir,Alice Sebold,2002,Back Bay Books,133,47
60337,0679429220,9,Midnight In The Garden Of Good And Evil: A Savannah Story,John Berendt,1994,Random House,107,47
60337,0060916508,8,Their Eyes Were Watching God: A Novel,Zora Neale Hurston,1990,Perennial,52,47
60337,0060392452,8,Stupid White Men ...And Other Sorry Excuses For The State Of The Nation!,Michael Moore,2002,Regan Books,158,47
60337,0425152251,8,Sophie'S World: A Novel About The History Of Philosophy,Jostein Gaarder,1996,Berkley Publishing Group,94,47
60337,0452282195,9,The Bluest Eye,Toni Morrison,2000,Plume Books,50,47
64436,038550120X,9,A Painted House,JOHN GRISHAM,2001,Doubleday,81,39
64436,0061009059,7,One For The Money (Stephanie Plum Novels (Paperback)),Janet Evanovich,1995,HarperTorch,134,39
64436,0142004235,9,East Of Eden (Oprah'S Book Club),John Steinbeck,2003,Penguin Books,69,39
64436,1400031354,7,Tears Of The Giraffe (No.1 Ladies Detective Agency),Alexander McCall Smith,2002,Anchor,95,39
64436,0345443284,3,While I Was Gone,Sue Miller,1999,Ballantine Books,138,39
64436,0060934417,7,Bel Canto: A Novel,Ann Patchett,2002,Perennial,159,39
64436,0446679593,7,Suzanne'S Diary For Nicholas,James Patterson,2002,Warner Books,80,39
64436,0786867647,8,Lucky Man: A Memoir,Michael J. Fox,2002,Hyperion,65,39
64436,0385505833,8,Skipping Christmas,JOHN GRISHAM,2001,Doubleday,120,39
64436,0375726403,10,Empire Falls,Richard Russo,2002,Vintage Books USA,145,39
64436,0345438329,7,Big Stone Gap: A Novel (Ballantine Reader'S Circle),Adriana Trigiani,2001,Ballantine Books,92,39
64436,0385511612,5,Bleachers,John Grisham,2003,Doubleday,74,39
64436,0767905180,8,Jemima J: A Novel About Ugly Ducklings And Swans,Jane Green,2001,Broadway Books,99,39
64436,0345348036,9,The Princess Bride: S Morgenstern'S Classic Tale Of True Love And High Adventure,WILLIAM GOLDMAN,1987,Del Rey,74,39
64436,0345361792,8,A Prayer For Owen Meany,John Irving,1990,Ballantine Books,181,39
64436,0060502258,9,The Divine Secrets Of The Ya-Ya Sisterhood: A Novel,Rebecca Wells,2002,HarperTorch,166,39
64436,0375706771,6,Midwives: A Novel,Chris Bohjalian,1998,Vintage,153,39
64436,0380813815,9,"Lamb : The Gospel According To Biff, Christ'S Childhood Pal",Christopher Moore,2003,Perennial,61,39
75819,038550120X,8,A Painted House,JOHN GRISHAM,2001,Doubleday,81,59
75819,043935806X,10,Harry Potter And The Order Of The Phoenix (Book 5),J. K. Rowling,2003,Scholastic,206,59
75819,0385504209,10,The Da Vinci Code,Dan Brown,2003,Doubleday,487,59
75819,0316666343,9,The Lovely Bones: A Novel,Alice Sebold,2002,"Little, Brown",707,59
75819,0316769487,2,The Catcher In The Rye,J.D. Salinger,1991,"Little, Brown",243,59
75819,0312995423,9,Digital Fortress : A Thriller,Dan Brown,2003,St. Martin's Press,91,59
75819,0439064864,7,Harry Potter And The Chamber Of Secrets (Book 2),J. K. Rowling,1999,Scholastic,126,59
75819,0439139597,7,Harry Potter And The Goblet Of Fire (Book 4),J. K. Rowling,2000,Scholastic,137,59
